번호,인허가일자,소재지전체주소,도로명전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,영업장주변구분명
784,19910202,서울특별시 강북구 수유동 178-45번지 ,서울특별시 강북구 한천로 1064 (수유동),대가원,한식,202120.335799448    ,459933.08487416     ,한식,주택가주변
785,19910202,서울특별시 동대문구 답십리동 244-1번지 ,서울특별시 동대문구 전농로 91 (답십리동),사보르,분식,204985.014594054    ,452322.526330683    ,분식,주택가주변
786,19910201,서울특별시 강남구 대치동 896-2번지 ,서울특별시 강남구 테헤란로64길 27 (대치동),한성양꼬치,한식,204514.126536198    ,444551.989903911    ,한식,기타
787,19910201,서울특별시 강남구 삼성동 143-19번지 ,서울특별시 강남구 테헤란로69길 10 (삼성동),전주순대,한식,204596.861509653    ,444933.736880989    ,한식,기타
788,19910201,서울특별시 강남구 신사동 569-30번지 ,서울특별시 강남구 압구정로28길 42 (신사동),남해굴국밥,한식,202357.133728749    ,446840.498133271    ,한식,기타
789,19910201,서울특별시 강남구 대치동 957-5번지 ,서울특별시 강남구 삼성로86길 14 (대치동),가야지 양평해장국,한식,205114.177128344    ,444835.484492475    ,한식,기타
790,19910131,서울특별시 노원구 상계동 178-19번지 ,"서울특별시 노원구 상계로12길 42 (상계동, 178-19)",나주식당,한식,206065.080321106    ,461537.331597418    ,한식,주택가주변
791,19910131,서울특별시 동대문구 장안동 306-5번지 (한울길 6) ,"서울특별시 동대문구 장한로27길 8 (장안동,(한울길 6))",석거리홍어,일식,206221.623640504    ,452328.579352807    ,일식,주택가주변
792,19910131,서울특별시 광진구 화양동 7-42 ,서울특별시 광진구 동일로22길 100 (화양동),가마로,한식,206071.426952559    ,448734.249359413    ,한식,주택가주변
793,19910131,서울특별시 용산구 원효로3가 94-0번지 (지상1층) ,"서울특별시 용산구 원효로41가길 8 (원효로3가,(지상1층))",산전수전,한식,196196.416246152    ,448022.731183756    ,한식,주택가주변
794,19910130,서울특별시 종로구 숭인동 313-14번지 ,서울특별시 종로구 지봉로 26 (숭인동),계경 순대국동묘역점,한식,201341.792748593    ,452222.308389227    ,한식,주택가주변
795,19910128,서울특별시 강남구 역삼동 637-36번지 ,서울특별시 강남구 강남대로94길 75 (역삼동),신대흥장,중국식,202883.231577936    ,444285.277411594    ,중국식,유흥업소밀집지역
796,19910128,서울특별시 마포구 서교동 465-11 ,서울특별시 마포구 잔다리로 78 (서교동),서교밥집,한식,192544.226044778    ,450251.557354554    ,한식,주택가주변
797,19910128,서울특별시 도봉구 창동 27-0번지 주공19단지종합상가 104호 ,"서울특별시 도봉구 노해로70길 54 (창동,주공19단지종합상가 104호)",닭마을숯불바베큐,통닭(치킨),204414.113861369    ,460766.427103912    ,통닭(치킨),아파트지역
798,19910126,서울특별시 동작구 상도동 364-7 ,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",맨날술이야,정종/대포집/소주방,194359.680025839    ,444726.476352757    ,정종/대포집/소주방,주택가주변
799,19910126,서울특별시 양천구 신월동 537-6번지 ,서울특별시 양천구 신월로15길 2 (신월동),이서방치킨,통닭(치킨),185980.04646121     ,446313.189516294    ,통닭(치킨),주택가주변
800,19910125,서울특별시 강동구 상일동 305-4번지 ,서울특별시 강동구 천호대로219가길 9 (상일동),징기스칸양념치킨,통닭(치킨),215026.052279284    ,449404.522982169    ,통닭(치킨),주택가주변
801,19910125,서울특별시 송파구 방이동 206-5번지 ,서울특별시 송파구 위례성대로18길 29 (방이동),치킨방,한식,210993.931912339    ,445290.468701548    ,한식,유흥업소밀집지역
802,19910125,서울특별시 종로구 낙원동 236-1번지 ,서울특별시 종로구 종로17길 52 (낙원동),장수삼계탕,한식,198918.099510597    ,452235.88369074     ,한식,유흥업소밀집지역
803,19910123,서울특별시 서초구 양재동 210-5 지하 1층 ,"서울특별시 서초구 매헌로 34, 지하 1층 (양재동)",국보성,중국식,203011.079018148    ,440206.847574568    ,중국식,주택가주변
804,19910123,서울특별시 도봉구 창동 134-33 ,서울특별시 도봉구 노해로63다길 7-3 (창동),흑산도,한식,204013.457891148    ,461209.032101394    ,한식,주택가주변
805,19910123,서울특별시 용산구 남영동 105-2번지 (지상1층) ,"서울특별시 용산구 한강대로76길 21-11 (남영동,(지상1층))",용산화로,한식,197644.972587494    ,448868.908130653    ,한식,주택가주변
806,19910123,서울특별시 용산구 이촌동 300-26 (한강맨션 21동 201호) ,"서울특별시 용산구 이촌로 248 (이촌동,(한강맨션 21동 201호))",열해,일식,197622.545093474    ,446384.74301469     ,일식,기타
807,19910123,서울특별시 중구 을지로5가 272-18번지 ,서울특별시 중구 을지로36길 12 (을지로5가),전천후,일식,200037.297164357    ,451532.323599699    ,일식,유흥업소밀집지역
808,19910121,서울특별시 강동구 성내동 429-20 1층 ,"서울특별시 강동구 양재대로89가길 18 (성내동,1층)",쏘자토스트,분식,211820.750849262    ,447072.301359644    ,분식,주택가주변
809,19910121,서울특별시 마포구 서교동 360-24번지 ,"서울특별시 마포구 와우산로 66 (서교동, 1층)",신주양꼬치,호프/통닭,193149.006349719    ,449796.117137603    ,호프/통닭,주택가주변
810,19910121,서울특별시 중랑구 상봉동 84-57번지 ,서울특별시 중랑구 상봉로 97 (상봉동),죽변항,정종/대포집/소주방,208138.373741289    ,454689.979778518    ,정종/대포집/소주방,기타
811,19910119,서울특별시 관악구 신림동 1434-14번지 지상1층 ,"서울특별시 관악구 신림로65길 42, 1층 (신림동)",다옴다올,분식,193478.744336679    ,442525.339381715    ,분식,주택가주변
812,19910119,서울특별시 강북구 수유동 188-7 ,서울특별시 강북구 한천로 1075 (수유동),탐나종합어시장 수유광산사거리점,한식,201996.694547793    ,459975.940915805    ,한식,주택가주변
813,19910119,서울특별시 중랑구 묵동 249-106번지 ,서울특별시 중랑구 중랑역로 133 (묵동),소문난부대찌개,한식,206712.86541662     ,455898.280330284    ,한식,주택가주변
814,19910119,서울특별시 성동구 성수동2가 250-51번지 ,서울특별시 성동구 동일로 75-33 (성수동2가),마포숯불갈비,한식,205395.213783532    ,448617.77773105     ,한식,주택가주변
815,19910118,서울특별시 은평구 대조동 200-2 ,서울특별시 은평구 연서로26길 8 (대조동),지영식당,기타,192889.99703837     ,457179.398735573    ,기타,주택가주변
816,19910117,서울특별시 동대문구 청량리동 235-4번지 미주상가 (망우로 19) A동 1층 36호,"서울특별시 동대문구 왕산로 225, A동 1층 36호 (청량리동,미주상가 (망우로 19))",하오하오분식집,분식,204089.817117361    ,453314.135663101    ,분식,아파트지역
817,19910116,서울특별시 서대문구 창천동 62-66 1층 전체 ,"서울특별시 서대문구 연세로5다길 16, 1층 (창천동)",강릉 어시장,일식,194154.171142931    ,450486.040845836    ,일식,유흥업소밀집지역
818,19910116,서울특별시 성동구 응봉동 193-118번지 ,서울특별시 성동구 독서당로60길 5 (응봉동),처갓집양념치킨 응봉점,통닭(치킨),202687.691971075    ,449691.419351296    ,통닭(치킨),주택가주변
819,19910115,서울특별시 송파구 오금동 18-3 ,서울특별시 송파구 위례성대로20길 25 (오금동),유월,한식,211198.941466561    ,445215.335324124    ,한식,기타
820,19910115,서울특별시 동작구 흑석동 223-41 ,서울특별시 동작구 흑석로8길 3 (흑석동),고기먹으러,한식,196359.652938665    ,444976.729914885    ,한식,주택가주변
821,19910115,"서울특별시 서대문구 창천동 46-2 ,3 ","서울특별시 서대문구 연세로12길 22 (창천동,,3)",이동갈비,한식,194478.243099336    ,450738.854253466    ,한식,유흥업소밀집지역
822,19910115,서울특별시 서대문구 북가좌동 329-36 ,서울특별시 서대문구 증가로 255 (북가좌동),맛닭꼬(증산점),한식,192128.145941391    ,453454.450047435    ,한식,주택가주변
823,19910114,서울특별시 동작구 대방동 409-3 ,서울특별시 동작구 여의대방로24길 93 (대방동),일진아구찜,한식,193314.381882822    ,444085.177528353    ,한식,주택가주변
824,19910114,서울특별시 강서구 방화동 559-1 (지상 1층) ,"서울특별시 강서구 양천로14길 10, 1층 (방화동, 2동)",원조나주곰탕,한식,183150.697043385    ,452284.614493538    ,한식,주택가주변
825,19910114,서울특별시 중구 신당동 69-0번지 ,,금수강,경양식,,,경양식,주택가주변
826,19910112,서울특별시 강서구 방화동 246-33번지 ,서울특별시 강서구 양천로24길 102 (방화동),멕케이양념통닭,통닭(치킨),183602.393013637    ,451845.081152137    ,통닭(치킨),주택가주변
827,19910111,서울특별시 중랑구 면목동 501-5번지 ,서울특별시 중랑구 면목로55길 10 (면목동),향촌칼국수,한식,207675.555546418    ,453566.425631657    ,한식,주택가주변
828,19910111,서울특별시 중구 남산동2가 14-8번지 ,서울특별시 중구 퇴계로20가길 6 (남산동2가),삼미옥,한식,198695.083933953    ,450805.028865213    ,한식,주택가주변
829,19910110,서울특별시 송파구 가락동 148-1번지 지상1층 ,"서울특별시 송파구 중대로16길 5, 지상1층 (가락동)",장원 칼국수,분식,211043.801577371    ,443808.466445811    ,분식,주택가주변
830,19910110,서울특별시 광진구 군자동 194-2 ,서울특별시 광진구 동일로 282 (군자동),마포돼지갈비,한식,206322.617932937    ,450461.350562035    ,한식,기타
831,19910110,서울특별시 중구 장충동2가 2-0번지 ,서울특별시 중구 퇴계로56길 43 (장충동2가),군산회집,일식,200456.278058634    ,451070.840181223    ,일식,주택가주변
832,19910109,서울특별시 송파구 신천동 7-0번지 장미B상가 2층동 202호,"서울특별시 송파구 올림픽로 35-112 (신천동, 장미아파트 비상가 2층동202호)",페리카나,분식,208707.089897534    ,446299.352775446    ,분식,주택가주변
833,19910109,서울특별시 서대문구 홍은동 48-313 ,서울특별시 서대문구 세검정로1길 42 (홍은동),명동분식,분식,194971.130761888    ,454519.755308432    ,분식,주택가주변
834,19910108,서울특별시 동대문구 답십리동 241-10 1층 ,"서울특별시 동대문구 답십리로 145-1, 1층 (답십리동)",모름,기타,204906.346019937    ,452312.235535298    ,기타,주택가주변
835,19910108,서울특별시 중구 신당동 233-21번지 지상1층 ,서울특별시 중구 다산로39길 79-1 (신당동),호남순대국,한식,200944.1801849      ,451360.024670928    ,한식,기타
836,19910107,서울특별시 강남구 논현동 115-10번지 ,서울특별시 강남구 학동로 305-3 (논현동),진미 평양냉면,한식,203115.854979813    ,445993.186376907    ,한식,기타
837,19910107,서울특별시 강남구 논현동 63-5 ,서울특별시 강남구 언주로149길 7 (논현동),장성생태전문점,한식,202893.65484124     ,446466.883335457    ,한식,주택가주변
838,19910107,서울특별시 강남구 역삼동 668-18번지 ,"서울특별시 강남구 논현로94길 3, 1층 (역삼동)",뽕사부,한식,203174.298049985    ,444467.544623125    ,한식,유흥업소밀집지역
839,19910107,서울특별시 금천구 가산동 83-16번지 1층 ,"서울특별시 금천구 벚꽃로38길 32-29 (가산동,1층)",고기굽는마을,한식,189755.085202625    ,442247.576850265    ,한식,기타
840,19910107,서울특별시 성북구 장위동 238-96 ,서울특별시 성북구 장위로 111 (장위동),봉마담쌀롱,호프/통닭,204285.524452256    ,456812.00512266     ,호프/통닭,기타
841,19910105,서울특별시 금천구 시흥동 984-0 시흥유통상가 BB-11 (시흥대로 590) ,"서울특별시 금천구 시흥대로 97 (시흥동,시흥유통상가 BB-11 (시흥대로 590))",마산집,한식,191226.287379467    ,437914.06299827     ,한식,기타
842,19910104,서울특별시 관악구 봉천동 957-33번지 지상1층 ,"서울특별시 관악구 봉천로 333, 1층 (봉천동)",개구쟁이,분식,194416.283174294    ,442586.048491346    ,분식,주택가주변
843,19910103,서울특별시 은평구 녹번동 118-81번지 1층 ,"서울특별시 은평구 통일로63길 21, 1층 (녹번동)",멕시칸치킨,통닭(치킨),193724.810510126    ,456155.311839875    ,통닭(치킨),주택가주변
844,19910103,서울특별시 동대문구 이문동 255-7번지 ,서울특별시 동대문구 이문로 181-1 (이문동),보리수,분식,205393.079652012    ,455617.536267389    ,분식,기타
845,19910101,서울특별시 강남구 논현동 122-25번지 지상1층 102호 ,"서울특별시 강남구 강남대로128길 27 (논현동,지상1층 102호)",페리카나,분식,202076.966607703    ,445354.535085469    ,분식,주택가주변
